domain,severity,reject_media,reject_reports,public_comment,obfuscate
yesbyjes.com,suspend,False,False,,False
yeshuafreedom.com,suspend,False,False,,False
yesilsevgisi.blog,suspend,False,False,,False
yetanother.place,suspend,False,False,,False
yharnam.singles,suspend,False,False,,False
yhbmoren.wordpress.com,suspend,False,False,,False
yibo.blog,suspend,False,False,,False
yichinglin.com,suspend,False,False,,False
yichinglin.wordpress.com,suspend,False,False,,False
yiff.life,suspend,False,False,,False
yiffit.net,suspend,False,False,,False
yinzer.city,suspend,False,False,,False
yip.vulpine.engineer,suspend,False,False,,False
ykzts.technology,suspend,False,False,,False
yngve.vivaldi.net,suspend,False,False,,False
ynotnetwork.com,suspend,False,False,,False
yobo.news.blog,suspend,False,False,,False
yodangang.express,suspend,False,False,,False
yodasec.blog,suspend,False,False,,False
yodogawa.hostdon.ne.jp,suspend,False,False,,False
yogasukma.web.id,suspend,False,False,,False
yoitsu.moe,suspend,False,False,,False
yoix.com,suspend,False,False,,False
yokai.cafe,suspend,False,False,,False
yokonegi.hostdon.ne.jp,suspend,False,False,,False
yon.yoshino.garden,suspend,False,False,,False
yongupdate.news.blog,suspend,False,False,,False
york.social,suspend,False,False,,False
yosemirza.com,suspend,False,False,,False
yoshida2015.net,suspend,False,False,,False
yotie.blue,suspend,False,False,,False
youfoh.xyz,suspend,False,False,,False
youmewrite.com,suspend,False,False,,False
your.sensor.community,suspend,False,False,,False
yourbrand59.wordpress.com,suspend,False,False,,False
yourintrinsicself.com,suspend,False,False,,False
youronlyoneofcl.wordpress.com,suspend,False,False,,False
youth.social,suspend,False,False,,False
youthweb.social,suspend,False,False,,False
youtra.art.blog,suspend,False,False,,False
youtuveangel.wordpress.com,suspend,False,False,,False
yrrsdn.rukonichi.com,suspend,False,False,,False
yt.orokoro.ru,suspend,False,False,,False
ytgrs-fanwiki.sumomo.ne.jp,suspend,False,False,,False
ythreektech.com,suspend,False,False,,False
ytsskey.space,suspend,False,False,,False
yubal.fm,suspend,False,False,,False
yuitobe.wikiwiki.li,suspend,False,False,,False
yukari.cafe,suspend,False,False,,False
yukia.me,suspend,False,False,,False
yukistorm.com,suspend,False,False,,False
yulran.masto.host,suspend,False,False,,False
yumeka.pw,suspend,False,False,,False
yumemizukiyu.me,suspend,False,False,,False
yumk.xyz,suspend,False,False,,False
yumtadam.com,suspend,False,False,,False
yunase.com,suspend,False,False,,False
yunochi.moe,suspend,False,False,,False
yunopeertube.myddns.me,suspend,False,False,,False
yunyun.moe,suspend,False,False,,False
yuri.garden,suspend,False,False,,False
yuri.quest,suspend,False,False,,False
yuukoma.online,suspend,False,False,,False
yuustan.space,suspend,False,False,,False
yuzupon.fedicity.net,suspend,False,False,,False
yxsr9ynv9njacchd2o47uovq4pvda5f2.hostdon.ne.jp,suspend,False,False,,False
yyc.bike,suspend,False,False,,False
yysk.icu,suspend,False,False,,False
z.gidikroon.eu,suspend,False,False,,False
z.kvche.ch,suspend,False,False,,False
z0ne.social,suspend,False,False,,False
z0ne.stream,suspend,False,False,,False
zacgaming.wordpress.com,suspend,False,False,,False
zachwolfe.me,suspend,False,False,,False
zacpwhite.social,suspend,False,False,,False
zadankai.club,suspend,False,False,,False
zagueros.noblogs.org,suspend,False,False,,False
zahiretmontenegro2005.wordpress.com,suspend,False,False,,False
zaid151.wordpress.com,suspend,False,False,,False
zaidin.lgbt,suspend,False,False,,False
zakariaamara.com,suspend,False,False,,False
zaktakespictures.com,suspend,False,False,,False
zamashi.wordpress.com,suspend,False,False,,False
zamply.help,suspend,False,False,,False
zany.tech,suspend,False,False,,False
zaparaputanga.wordpress.com,suspend,False,False,,False
zaph0d.savali.net,suspend,False,False,,False
zarapito.cl,suspend,False,False,,False
zarja.crq.systems,suspend,False,False,,False
zauberderkaribik.com,suspend,False,False,,False
zb3.org,suspend,False,False,,False
zdeub.eu,suspend,False,False,,False
zdf.social,suspend,False,False,,False
zdrojak.cz,suspend,False,False,,False
zeal.center,suspend,False,False,,False
zecko.social,suspend,False,False,,False
zeeborn.social,suspend,False,False,,False
zeero.dev,suspend,False,False,,False
zeigt-seine.entenbru.st,suspend,False,False,,False
zeit.gr,suspend,False,False,,False
zeitung.social,suspend,False,False,,False
zeka.cloud,suspend,False,False,,False
zeke.wordpress.com,suspend,False,False,,False
zela.uk,suspend,False,False,,False
zenashopping8.wordpress.com,suspend,False,False,,False
zenmischief.com,suspend,False,False,,False
zenyasai.g-fukurowl.club,suspend,False,False,,False
zenzone.social,suspend,False,False,,False
zepfanman.com,suspend,False,False,,False
zephyr.place,suspend,False,False,,False
zepi.social,suspend,False,False,,False
zeppelin.flights,suspend,False,False,,False
zeroes.ca,suspend,False,False,,False
zeroninedayspa.blog,suspend,False,False,,False
zeroping.cc,suspend,False,False,,False
zerotitulinews.wordpress.com,suspend,False,False,,False
zerschnurrt.de,suspend,False,False,,False
zetaspace.org,suspend,False,False,,False
zettel.haus,suspend,False,False,,False
zgz.convoca.la,suspend,False,False,,False
zh.pp.social,suspend,False,False,,False
zhenmei.li,suspend,False,False,,False
zhub.link,suspend,False,False,,False
zia.io,suspend,False,False,,False
zik.fait.ch,suspend,False,False,,False
zik.goe.land,suspend,False,False,,False
zik.roiarthurb.xyz,suspend,False,False,,False
zininwebdesign.nl,suspend,False,False,,False
zirk.us,suspend,False,False,,False
zitrusrot.de,suspend,False,False,,False
ziurkes.group.lt,suspend,False,False,,False
zk.gotdns.ch,suspend,False,False,,False
zmcreation.wordpress.com,suspend,False,False,,False
zmi.im,suspend,False,False,,False
znajomi.suwerenni.org,suspend,False,False,,False
znark.us,suspend,False,False,,False
znsk.ca,suspend,False,False,,False
zocial.cc,suspend,False,False,,False
zocial.ee,suspend,False,False,,False
zoeoconnell.co.uk,suspend,False,False,,False
zollida.net,suspend,False,False,,False
zombienet.org,suspend,False,False,,False
zombofant.net,suspend,False,False,,False
zomglol.wtf,suspend,False,False,,False
zone.liolok.com,suspend,False,False,,False
zoner.work,suspend,False,False,,False
zonk.be,suspend,False,False,,False
zoo.retro-ink.com,suspend,False,False,,False
zoo.splitlinux.org,suspend,False,False,,False
zoomlife.me,suspend,False,False,,False
zoonigia.wordpress.com,suspend,False,False,,False
zoot.fun,suspend,False,False,,False
zoroark.cafe,suspend,False,False,,False
zota.la,suspend,False,False,,False
zotum.net,suspend,False,False,,False
zpravobot.news,suspend,False,False,,False
zsiegel.social,suspend,False,False,,False
ztechnical.net,suspend,False,False,,False
zuckergeist-welt.de,suspend,False,False,,False
zuckerimsalz.de,suspend,False,False,,False
zug.network,suspend,False,False,,False
zuhair.social,suspend,False,False,,False
zumvideo.de,suspend,False,False,,False
zuntara.com,suspend,False,False,,False
zurich-mastodon.ch,suspend,False,False,,False
zusammenhalt.de,suspend,False,False,,False
zusammenkunft.net,suspend,False,False,,False
zweibruecken.social,suspend,False,False,,False
zx81.social,suspend,False,False,,False
zy.gy,suspend,False,False,,False
zyl.se,suspend,False,False,,False
zynabaminublog.wordpress.com,suspend,False,False,,False
zzuli.closed.social,suspend,False,False,,False
zzz.hirunekingdom.com,suspend,False,False,,False
μ.computer,suspend,False,False,,False
срёт.онлайн,suspend,False,False,,False
ӿ.social,suspend,False,False,,False
անդրանիկ.հայ,suspend,False,False,,False
անհանդուրժողականություն.հայ,suspend,False,False,,False
անքուն.հայ,suspend,False,False,,False
թ.չոլ.հայ,suspend,False,False,,False
թութ.հայ,suspend,False,False,,False
օրագիր.հայ,suspend,False,False,,False
おともだち.みんな,suspend,False,False,,False
ぜひ.一緒に.みんな,suspend,False,False,,False
めいど.幼女.life,suspend,False,False,,False
イモッチ.com,suspend,False,False,,False
ケイ.net,suspend,False,False,,False
ネル民.com,suspend,False,False,,False
マストドン.みんな,suspend,False,False,,False
嘟文.com,suspend,False,False,,False
浮緲.深海墨客.台灣,suspend,False,False,,False
铜锣湾.chn.moe,suspend,False,False,,False
铜锣湾实验室.chn.moe,suspend,False,False,,False
ꩰ.com,suspend,False,False,,False
